2504;Slyngstad;258;
2505;Rustand;258;
2506;Lindanger;258;
2507;Hilde;258;
2508;Heimstad;258;
2509;Garcia;258;
2510;Folland;258;
2511;Fadnes;258;
2512;Evju;258;
2513;Brattås;258;
2514;Søbstad;257;
2515;Svenkerud;257;
2516;Stokkan;257;
2517;Stavnes;257;
2518;Skjevik;257;
2519;Skarstad;257;
2520;Røgeberg;257;
2521;Ranum;257;
2522;Paus;257;
2523;Nordmark;257;
2524;Marstein;257;
2525;Kaya;257;
2526;Kaupang;257;
2527;Digre;257;
2528;Bøthun;257;
2529;Brunborg;257;
2530;Berhe;257;
2531;Øvsthus;256;
2532;Valland;256;
2533;Roen;256;
2534;Onstad;256;
2535;Nordlund;256;
2536;Myrene;256;
2537;Grebstad;256;
2538;Fimreite;256;
2539;Ballestad;256;
2540;Tahir;255;
2541;Sellæg;255;
2542;Scheie;255;
2543;Rehman;255;
2544;Levang;255;
2545;Kjølberg;255;
2546;Husum;255;
2547;Førre;255;
2548;Doan;255;
2549;Devik;255;
2550;Belsvik;255;
2551;Arshad;255;
2552;Ånensen;254;
2553;Todnem;254;
2554;Sønsterud;254;
2555;Rørtveit;254;
2556;Presthus;254;
2557;Lundquist;254;
2558;Hustveit;254;
2559;Hellstrøm;254;
2560;Haugo;254;
2561;Haji;254;
2562;Fagerhaug;254;
2563;Emblem;254;
2564;Brekka;254;
2565;Zimmermann;253;
2566;Skjervold;253;
2567;Oliversen;253;
2568;Mikaelsen;253;
2569;Lokøy;253;
2570;Lillemo;253;
2571;Justad;253;
2572;Djønne;253;
2573;Cappelen;253;
2574;Åkre;252;
2575;Tokle;252;
2576;Skjelvik;252;
2577;Rimstad;252;
2578;Ravnås;252;
2579;Raa;252;
2580;Nyseth;252;
2581;Midtskogen;252;
2582;Merkesdal;252;
2583;Hjorth;252;
2584;Hartveit;252;
2585;Hagberg;252;
2586;Ekeli;252;
2587;Buene;252;
2588;Buan;252;
2589;Bringedal;252;
2590;Yilmaz;251;
2591;Tungland;251;
2592;Trana;251;
2593;Stokstad;251;
2594;Smistad;251;
2595;Skretteberg;251;
2596;Lindås;251;
2597;Krogsæter;251;
2598;Høiberg;251;
2599;Hannisdal;251;
2600;Bjørnø;251;
2601;Aurstad;251;
2602;Ås;250;
2603;Slåtten;250;
2604;Reyes;250;
2605;Olesen;250;
2606;Nesland;250;
2607;Langedal;250;
2608;Høgås;250;
2609;Hernæs;250;
2610;Glad;250;
2611;Bergseng;250;
2612;Alsvik;250;
2613;Øvstebø;249;
2614;Wollan;249;
2615;Vonheim;249;
2616;Uthus;249;
2617;Træet;249;
2618;Sagstuen;249;
2619;Rørstad;249;
2620;Rue;249;
2621;Rossebø;249;
2622;Oterhals;249;
2623;Orre;249;
2624;Ohnstad;249;
2625;Lynum;249;
2626;Kvinnesland;249;
2627;Kowalski;249;
2628;Hinna;249;
2629;Barka;249;
2630;Aa;249;
2631;Vetrhus;248;
2632;Thoen;248;
2633;Mossige;248;
2634;Leirvåg;248;
2635;Heim;248;
2636;Hageland;248;
2637;Gunnerød;248;
2638;Elvenes;248;
2639;Ekstrøm;248;
2640;Dyrhaug;248;
2641;Bengtsson;248;
2642;Bakkehaug;248;
2643;Wibe;247;
2644;Vestøl;247;
2645;Sætren;247;
2646;Stordahl;247;
2647;Skinnes;247;
2648;Seppola;247;
2649;Parveen;247;
2650;Njærheim;247;
2651;Medhus;247;
2652;Kvandal;247;
2653;Hodneland;247;
2654;Hjelm;247;
2655;Haukenes;247;
2656;Grønvik;247;
2657;Flatøy;247;
2658;Wahlstrøm;246;
2659;Sylta;246;
2660;Soltveit;246;
2661;Løtveit;246;
2662;Løkkeberg;246;
2663;Lilleland;246;
2664;Leiknes;246;
2665;Korsvik;246;
2666;Hervik;246;
2667;Haukedal;246;
2668;Grøndal;246;
2669;Abukar;246;
2670;Wisløff;245;
2671;Todal;245;
2672;Sevaldsen;245;
2673;Oppegaard;245;
2674;Nordtømme;245;
2675;Miljeteig;245;
2676;Løchen;245;
2677;Liverød;245;
2678;Lehn;245;
2679;Krogsrud;245;
2680;Josdal;245;
2681;Høglund;245;
2682;Haddal;245;
2683;Furuheim;245;
2684;Elnes;245;
2685;Celius;245;
2686;Askildsen;245;
2687;Skogvold;244;
2688;Lidal;244;
2689;Khalil;244;
2690;Horntvedt;244;
2691;Guldberg;244;
2692;Grøtan;244;
2693;Eriksrud;244;
2694;Walseth;243;
2695;Sværen;243;
2696;Sneve;243;
2697;Remmen;243;
2698;Marvik;243;
2699;Høydahl;243;
2700;Hustoft;243;
2701;Hannestad;243;
2702;Hammeren;243;
2703;Gjøsund;243;
2704;Dragland;243;
2705;Valla;242;
2706;Søderholm;242;
2707;Pilskog;242;
2708;Nedregård;242;
2709;Morland;242;
2710;Midthun;242;
2711;Laursen;242;
2712;Herheim;242;
2713;Grønhaug;242;
2714;Garshol;242;
2715;Aabel;242;
2716;Øvstedal;241;
2717;Østerud;241;
2718;Wojcik;241;
2719;Wagner;241;
2720;Thrane;241;
2721;Svanberg;241;
2722;Skotte;241;
2723;Skjærstad;241;
2724;Mellemstrand;241;
2725;Lopez;241;
2726;Isdahl;241;
2727;Bjørkmo;241;
2728;Westerlund;240;
2729;Utgård;240;
2730;Størdal;240;
2731;Ophus;240;
2732;Olsrud;240;
2733;Leidland;240;
2734;Kvia;240;
2735;Iden;240;
2736;Havik;240;
2737;Folkedal;240;
2738;Fagereng;240;
2739;Bratvold;240;
2740;Ånestad;239;
2741;Ulvik;239;
2742;Tessem;239;
2743;Skram;239;
2744;Skavhaug;239;
2745;Sjåvik;239;
2746;Selstad;239;
2747;Sellevold;239;
2748;Raza;239;
2749;Nordrum;239;
2750;Kjørstad;239;
2751;Kjelstad;239;
2752;Hollund;239;
2753;Frøysa;239;
2754;Ensrud;239;
2755;Dybwad;239;
2756;Arctander;239;
2757;Abraham;239;
2758;Aam;239;
2759;Wisth;238;
2760;Westerheim;238;
2761;Viddal;238;
2762;Thorgersen;238;
2763;Tesdal;238;
2764;Suhr;238;
2765;Slettum;238;
2766;Skevik;238;
2767;Rahman;238;
2768;Oksnes;238;
2769;Løset;238;
2770;Kim;238;
2771;Fyhn;238;
2772;Fagerås;238;
2773;Bones;238;
2774;Bakkejord;238;
2775;Storeide;237;
2776;Skålevik;237;
2777;Rongved;237;
2778;Refsland;237;
2779;Mørkved;237;
2780;Kind;237;
2781;Grønlie;237;
2782;Grannes;237;
2783;Almaas;237;
2784;Ytterstad;236;
2785;Wright;236;
2786;Takvam;236;
2787;Stokken;236;
2788;Mongstad;236;
2789;Melvold;236;
2790;Mehl;236;
2791;Leivestad;236;
2792;Kleppa;236;
2793;Hol;236;
2794;Hilleren;236;
2795;Grønnestad;236;
2796;Grimsmo;236;
2797;Brandvik;236;
2798;Asghar;236;
2799;Yang;235;
2800;Wickstrøm;235;
2801;Wetteland;235;
2802;Sætra;235;
2803;Skogsrud;235;
2804;Skjønberg;235;
2805;Røhne;235;
2806;Malmedal;235;
2807;Klakegg;235;
2808;Hokstad;235;
2809;Hammerø;235;
2810;Gangstad;235;
2811;Fossmark;235;
2812;Emanuelsen;235;
2813;Brevig;235;
2814;Angvik;235;
2815;Øiestad;234;
2816;Weum;234;
2817;Warholm;234;
2818;Sviland;234;
2819;Skjolden;234;
2820;Nome;234;
2821;Nessa;234;
2822;Nerli;234;
2823;Mehlum;234;
2824;Einvik;234;
2825;Eggan;234;
2826;Bærheim;234;
2827;Bodin;234;
2828;Wille;233;
2829;Vassdal;233;
2830;Tverberg;233;
2831;Tjelle;233;
2832;Staven;233;
2833;Solevåg;233;
2834;Skårdal;233;
2835;Skagestad;233;
2836;Selle;233;
2837;Schanche;233;
2838;Røyrvik;233;
2839;Røyland;233;
2840;Robberstad;233;
2841;Rikstad;233;
2842;Oskarsen;233;
2843;Omer;233;
2844;Næs;233;
2845;Langset;233;
2846;Fossnes;233;
2847;Eskedal;233;
2848;Brænden;233;
2849;Broch;233;
2850;Aandal;233;
2851;Øiseth;232;
2852;Vestnes;232;
2853;Uthaug;232;
2854;Thorshaug;232;
2855;Nærø;232;
2856;Myrdal;232;
2857;Hylland;232;
2858;Holmstrøm;232;
2859;Gården;232;
2860;Bergtun;232;
2861;Aarflot;232;
2862;Tokerud;231;
2863;Throndsen;231;
2864;Nygren;231;
2865;Lyshaug;231;
2866;Langholm;231;
2867;Kyvik;231;
2868;Helliesen;231;
2869;Halsen;231;
2870;Gleditsch;231;
2871;Figenschau;231;
2872;Fidjeland;231;
2873;Evje;231;
2874;Englund;231;
2875;Alnæs;231;
2876;Woldseth;230;
2877;Tyldum;230;
2878;Sundstrøm;230;
2879;Størkersen;230;
2880;Starheim;230;
2881;Ross;230;
2882;Neumann;230;
2883;Mæle;230;
2884;Munthe;230;
2885;Hornnes;230;
2886;Aanstad;230;
2887;Yildirim;229;
2888;Tøsse;229;
2889;Systad;229;
2890;Olsnes;229;
2891;Nekstad;229;
2892;Løvoll;229;
2893;Låstad;229;
2894;Koren;229;
2895;Kommedal;229;
2896;Kleiveland;229;
2897;Juell;229;
2898;Herigstad;229;
2899;Granmo;229;
2900;Finnesand;229;
2901;Ferstad;229;
2902;Andvik;229;
2903;Østreng;228;
2904;Welle;228;
2905;Weberg;228;
2906;Valde;228;
2907;Sæverud;228;
2908;Sjøvoll;228;
2909;Schie;228;
2910;Opseth;228;
2911;Norderhaug;228;
2912;Myklebost;228;
2913;Muggerud;228;
2914;Mazur;228;
2915;Laastad;228;
2916;Gravem;228;
2917;Fosen;228;
2918;Edvartsen;228;
2919;Aabø;228;
2920;Volle;227;
2921;Teig;227;
2922;Sommervold;227;
2923;Sandland;227;
2924;Ophaug;227;
2925;Nodeland;227;
2926;Maudal;227;
2927;Lenes;227;
2928;Joa;227;
2929;Gunnestad;227;
2930;Gunnarsen;227;
2931;Winger;226;
2932;Våga;226;
2933;Ursin;226;
2934;Sælen;226;
2935;Rikardsen;226;
2936;Pihl;226;
2937;Løge;226;
2938;Liberg;226;
2939;Lade;226;
2940;Kvaløy;226;
2941;Førsund;226;
2942;Evanger;226;
2943;Emberland;226;
2944;Brastad;226;
2945;Vikanes;225;
2946;Veiby;225;
2947;Valø;225;
2948;Thorsø;225;
2949;Skøien;225;
2950;Seldal;225;
2951;Ræstad;225;
2952;Ottem;225;
2953;Moltu;225;
2954;Mjølhus;225;
2955;Grøterud;225;
2956;Grøndalen;225;
2957;Gillebo;225;
2958;Eltvik;225;
2959;Dyrkorn;225;
2960;Vegsund;224;
2961;Ulland;224;
2962;Toresen;224;
2963;Størksen;224;
2964;Skjølberg;224;
2965;Schjerven;224;
2966;Røv;224;
2967;Obrestad;224;
2968;Molteberg;224;
2969;Lindqvist;224;
2970;Lindgaard;224;
2971;Kildahl;224;
2972;Hvattum;224;
2973;Hojem;224;
2974;Hestenes;224;
2975;Gjermundsen;224;
2976;Frøshaug;224;
2977;Flesland;224;
2978;Bjørnøy;224;
2979;Aaseth;224;
2980;Aalvik;224;
2981;Wolff;223;
2982;Vikane;223;
2983;Vaksdal;223;
2984;Strandberg;223;
2985;Sandvær;223;
2986;Røisland;223;
2987;Refseth;223;
2988;Opgård;223;
2989;Narvestad;223;
2990;Lundh;223;
2991;Lundgård;223;
2992;Lundeby;223;
2993;Kvien;223;
2994;Kvame;223;
2995;Hatteland;223;
2996;Georgsen;223;
2997;Fagervold;223;
2998;Evertsen;223;
2999;Walde;222;
3000;Undrum;222;
3001;Ulset;222;
3002;Sundgot;222;
3003;Stephansen;222;
3004;Sekkingstad;222;
3005;Seeberg;222;
3006;Moradi;222;
3007;Moa;222;
3008;Melberg;222;
3009;Laland;222;
3010;Kleiv;222;
3011;Herdlevær;222;
3012;Hellesø;222;
3013;Evenrud;222;
3014;Estensen;222;
3015;Eldevik;222;
3016;Djuve;222;
3017;Amble;222;
3018;Åmodt;221;
3019;Vanvik;221;
3020;Tønsberg;221;
3021;Stavenes;221;
3022;Skogvoll;221;
3023;Skille;221;
3024;Schanke;221;
3025;Saleem;221;
3026;Risøy;221;
3027;Paasche;221;
3028;Orvik;221;
3029;Oland;221;
3030;Myreng;221;
3031;Mandelid;221;
3032;Lockert;221;
3033;Lerøy;221;
3034;Kofoed;221;
3035;Kapstad;221;
3036;Gjengstø;221;
3037;Føreland;221;
3038;Chan;221;
3039;Bonsaksen;221;
3040;Araya;221;
3041;Rodal;220;
3042;Rakvåg;220;
3043;Molden;220;
3044;Lilleberg;220;
3045;Jensrud;220;
3046;Gunnarsson;220;
3047;Gjerdingen;220;
3048;Gilde;220;
3049;Frivold;220;
3050;Eeg;220;
3051;Brudvik;220;
3052;Baustad;220;
3053;Alver;220;
3054;Østlund;219;
3055;Strømsvåg;219;
3056;Rykkje;219;
3057;Nissen;219;
3058;Magerøy;219;
3059;Kvello;219;
3060;Engenes;219;
3061;Buvarp;219;
3062;Yri;218;
3063;Unhjem;218;
3064;Underhaug;218;
3065;Thuen;218;
3066;Skailand;218;
3067;Sjøthun;218;
3068;Silva;218;
3069;Rekkedal;218;
3070;Oppegård;218;
3071;Noreng;218;
3072;Mostue;218;
3073;Lødemel;218;
3074;Håpnes;218;
3075;Holmøy;218;
3076;Harsvik;218;
3077;Fjær;218;
3078;Fagerbakke;218;
3079;Dalseth;218;
3080;Dahlgren;218;
3081;Børsheim;218;
3082;Andorsen;218;
3083;Wøien;217;
3084;Wie;217;
3085;Vevang;217;
3086;Stenstad;217;
3087;Skaare;217;
3088;Malde;217;
3089;Lilleeng;217;
3090;Langørgen;217;
3091;Kolle;217;
3092;Jordan;217;
3093;Isdal;217;
3094;Helvik;217;
3095;Heistad;217;
3096;Fykse;217;
3097;Flatmo;217;
3098;Bugten;217;
3099;Åsebø;216;
3100;Stormark;216;
3101;Rossland;216;
3102;Ramfjord;216;
3103;Nyvold;216;
3104;Nuur;216;
3105;Lauten;216;
3106;Jåsund;216;
3107;Gloppen;216;
3108;Gjervik;216;
3109;Gjersvik;216;
3110;Brækken;216;
3111;Bergsvik;216;
3112;Amdam;216;
3113;Ølberg;215;
3114;Wist;215;
3115;Tverå;215;
3116;Svanevik;215;
3117;Steindal;215;
3118;Skurdal;215;
3119;Samnøy;215;
3120;Oshaug;215;
3121;Nøttveit;215;
3122;Lundekvam;215;
3123;Karlstrøm;215;
3124;Hovd;215;
3125;Hasselberg;215;
3126;Gjeruldsen;215;
3127;Drageset;215;
3128;Derås;215;
3129;Brække;215;
3130;Borsheim;215;
3131;Benonisen;215;
3132;Allum;215;
3133;Ørbeck;214;
3134;Skårland;214;
3135;Sjøstrøm;214;
3136;Hestetun;214;
3137;Heskestad;214;
3138;Gulli;214;
3139;Fagertun;214;
3140;Birkeli;214;
3141;Bakkan;214;
3142;Zielinski;213;
3143;Vadseth;213;
3144;Ullestad;213;
3145;Tenold;213;
3146;Taylor;213;
3147;Sætermo;213;
3148;Sæland;213;
3149;Stokkenes;213;
3150;Somby;213;
3151;Sjaastad;213;
3152;Salbu;213;
3153;Omdahl;213;
3154;Nelson;213;
3155;Naalsund;213;
3156;Mørland;213;
3157;Mæhre;213;
3158;Ljosland;213;
3159;Husabø;213;
3160;Hauglid;213;
3161;Harkestad;213;
3162;Hamid;213;
3163;Gjestad;213;
3164;Bakkeli;213;
3165;Arnevik;213;
3166;Tang;212;
3167;Syed;212;
3168;Svee;212;
3169;Skarsvåg;212;
3170;Rokne;212;
3171;Rinden;212;
3172;Pladsen;212;
3173;Overvik;212;
3174;Leirdal;212;
3175;Klungtveit;212;
3176;Klein;212;
3177;Jeppesen;212;
3178;Farooq;212;
3179;Øksendal;211;
3180;Xu;211;
3181;Ulvin;211;
3182;Smeland;211;
3183;Rudolfsen;211;
3184;Rognan;211;
3185;Resell;211;
3186;Nyhuus;211;
3187;Natås;211;
3188;Kvistad;211;
3189;Ihlen;211;
3190;Hop;211;
3191;Hoftun;211;
3192;Hexeberg;211;
3193;Gussiås;211;
3194;Flage;211;
3195;Fimland;211;
3196;Ekker;211;
3197;Einan;211;
3198;Brudevoll;211;
3199;Brubakken;211;
3200;Bay;211;
3201;Bakketun;211;
3202;Aarsand;211;
3203;Sveberg;210;
3204;Stuen;210;
3205;Mjånes;210;
3206;Lehmann;210;
3207;Lauvrak;210;
3208;Kjelsberg;210;
3209;Indahl;210;
3210;Hasund;210;
3211;Gustavson;210;
3212;Gimse;210;
3213;Flataker;210;
3214;Finnøy;210;
3215;Brataas;210;
3216;Bjønness;210;
3217;Bjerkvik;210;
3218;Amdahl;210;
3219;Wiker;209;
3220;Wennevold;209;
3221;Walberg;209;
3222;Smedstad;209;
3223;Skuland;209;
3224;Skjerping;209;
3225;Schulz;209;
3226;Nereng;209;
3227;Loen;209;
3228;Lagesen;209;
3229;Kvaale;209;
3230;Jordalen;209;
3231;Heggestad;209;
3232;Haarstad;209;
3233;Egenes;209;
3234;Barmen;209;
3235;Alvær;209;
3236;Aae;209;
3237;Østenstad;208;
3238;Ørmen;208;
3239;Weber;208;
3240;Sviggum;208;
3241;Svellingen;208;
3242;Sjøblom;208;
3243;Sandli;208;
3244;Sandhåland;208;
3245;Røneid;208;
3246;Nørstebø;208;
3247;Mælen;208;
3248;Lona;208;
3249;Kvinlaug;208;
3250;Kulseth;208;
3251;Kara;208;
3252;Innvær;208;
3253;Hevrøy;208;
3254;Guldahl;208;
3255;Grinden;208;
3256;Gravdahl;208;
3257;Fonnes;208;
3258;Foldnes;208;
3259;Fløysvik;208;
3260;Enes;208;
3261;Elvik;208;
3262;Dinh;208;
3263;Daleng;208;
3264;Breiland;208;
3265;Bjørkheim;208;
3266;Tjørhom;207;
3267;Svihus;207;
3268;Spilde;207;
3269;Solbu;207;
3270;Romsdal;207;
3271;Mollestad;207;
3272;Lorvik;207;
3273;Lillehagen;207;
3274;Langemyr;207;
3275;Korslund;207;
3276;Hemnes;207;
3277;Havnen;207;
3278;Gjedrem;207;
3279;Fjæreide;207;
3280;Falkenberg;207;
3281;Engstad;207;
3282;Elton;207;
3283;Busk;207;
3284;Berhane;207;
3285;Askevold;207;
3286;Ahlsen;207;
3287;Aandahl;207;
3288;Vaa;206;
3289;Tørstad;206;
3290;Tennfjord;206;
3291;Talberg;206;
3292;Sønstebø;206;
3293;Skomedal;206;
3294;Skjeggestad;206;
3295;Schneider;206;
3296;Rynning;206;
3297;Polden;206;
3298;Nawaz;206;
3299;Lausund;206;
3300;Kjærland;206;
3301;Jordheim;206;
3302;Johnstad;206;
3303;Hjulstad;206;
3304;Helgøy;206;
3305;Eidsvåg;206;
3306;Dramstad;206;
3307;Amlie;206;
3308;Øynes;205;
3309;Ølmheim;205;
3310;Vilhelmsen;205;
3311;Tandstad;205;
3312;Ramadani;205;
3313;Qvale;205;
3314;Owren;205;
3315;Nore;205;
3316;Nordskag;205;
3317;Mogen;205;
3318;Løvberg;205;
3319;Krosby;205;
3320;Grønlien;205;
3321;Gjøen;205;
3322;Gjerløw;205;
3323;Bødtker;205;
3324;Bjørkum;205;
3325;Bakkelund;205;
3326;Alsos;205;
3327;Urstad;204;
3328;Tuft;204;
3329;Sønderland;204;
3330;Søndenå;204;
3331;Sarwar;204;
3332;Rønhovde;204;
3333;Rohde;204;
3334;Ramsøy;204;
3335;Nystrand;204;
3336;Mjåland;204;
3337;Kongsrud;204;
3338;Kolseth;204;
3339;Kjesbu;204;
3340;Hilmarsen;204;
3341;Herfindal;204;
3342;Hana;204;
3343;Gonzalez;204;
3344;Gjernes;204;
3345;Engebråten;204;
3346;Drevland;204;
3347;Østvang;203;
3348;Ågotnes;203;
3349;Wong;203;
3350;Wisniewski;203;
3351;Vikene;203;
3352;Utnes;203;
3353;Tømmervik;203;
3354;Tryggestad;203;
3355;Surdal;203;
3356;Sumstad;203;
3357;Storlien;203;
3358;Rosvoll;203;
3359;Romundstad;203;
3360;Nagy;203;
3361;Monge;203;
3362;Lysne;203;
3363;Lundestad;203;
3364;Lindtveit;203;
3365;Langen;203;
3366;Lamo;203;
3367;Kværner;203;
3368;Knotten;203;
3369;Klyve;203;
3370;Klavenes;203;
3371;Kjøde;203;
3372;Javed;203;
3373;Hatløy;203;
3374;Hallingstad;203;
3375;Hallberg;203;
3376;Grønberg;203;
3377;Fosser;203;
3378;Dalsbø;203;
3379;Bruaset;203;
3380;Bakstad;203;
3381;Aarland;203;
3382;Synnevåg;202;
3383;Richter;202;
3384;Rezai;202;
3385;Remen;202;
3386;Okkenhaug;202;
3387;Nomeland;202;
3388;Mardal;202;
3389;Lindblad;202;
3390;Jevnaker;202;
3391;Hult;202;
3392;Hoven;202;
3393;Hovdal;202;
3394;Hobberstad;202;
3395;Heggset;202;
3396;Dalaker;202;
3397;Burud;202;
3398;Braastad;202;
3399;Arif;202;
3400;Øvland;201;
3401;Titlestad;201;
3402;Sundfær;201;
3403;Storaker;201;
3404;Skjerdal;201;
3405;Ressem;201;
3406;Rage;201;
3407;Mjønes;201;
3408;Malnes;201;
3409;Lilleengen;201;
3410;Johanssen;201;
3411;Frisvold;201;
3412;Fiskaa;201;
3413;Engevold;201;
3414;Diesen;201;
3415;Demir;201;
3416;Brænd;201;
3417;Øvrevik;200;
3418;Wu;200;
3419;Wanvik;200;
3420;Tvenge;200;
3421;Tufteland;200;
3422;Toverud;200;
3423;Tonstad;200;
3424;Thingstad;200;
3425;Storsve;200;
3426;Sannerud;200;
3427;Røsten;200;
3428;Melbø;200;
3429;Lurås;200;
3430;Kjeilen;200;
3431;Kibsgaard;200;
3432;Isene;200;
3433;Hesselberg;200;
3434;Hermann;200;
3435;Harlem;200;
3436;Hamborg;200;
3437;Grønningen;200;
3438;Buseth;200;
3439;Blomvik;200;
3540;d'Arc;200
